,ID,SMILES,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
1362,DB05273,[153Sm+3].OP(O)(=O)CN(CCN(CP(O)([O-])=O)CP(O)([O-])=O)CP(O)([O-])=O,585.895292904,9,5,-3.764799999999998,True
1363,DB05294,COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1,474.10666632799996,6,1,5.004200000000004,True
1364,DB05316,CC(C)COC1=CC=C(CNC(=O)N(CC2=CC=C(F)C=C2)C2CCN(C)CC2)C=C1,427.263505548,3,1,4.6665000000000045,True
1365,DB05351,CC1=C(OCC(F)(F)F)C=CN=C1C[S@@](=O)C1=NC2=CC=CC=C2N1,369.07588234800005,4,1,3.515220000000001,True
1366,DB05381,NCCC1=CNC=N1,111.07964728799999,2,2,-0.08910000000000035,True
1367,DB05382,II,253.808946,0,0,1.7714,True
1368,DB05389,O.O=O.[O-][Cl]=O.[O-][Cl]=O.[O-][Cl]=O.[O-][Cl]=O,317.83731592363995,10,0,-10.2697,True
1369,DB05467,CC1(C)CCC(C)(C)C2=C1C=C(CN1C=CC=N1)C(\C=C\C1=CC=C(C=C1)C(O)=O)=C2,414.23072819999993,3,1,6.149000000000006,True
1370,DB05501,NCCCCN(CC1=NC2=CC=CC=C2N1)[C@H]1CCCC2=C1N=CC=C2,349.22664586400003,4,2,3.5764000000000022,True
1371,DB05521,[H][C@@]12CCC[C@]1([H])[C@H](N(C2)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1=NC=CN=C1)C1CCCCC1)C(C)(C)C)C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1,679.4057324160001,8,4,2.4459000000000026,True
1372,DB05541,CCC[C@H]1CN([C@@H](CC)C(N)=O)C(=O)C1,212.15247788,2,1,0.8988999999999999,True
1373,DB05630,O.O.O.O.O.O.O.O.O.[Na+].[Na+].[Na+].[H][C@@]1(O[Sb]2(O)(O[Sb]34([O-])O[C@@H](C([O-])=O)[C@@]([H])(O3)[C@]([H])(O4)[C@H](O)CO)O[C@@H](C([O-])=O)[C@@]1([H])O2)[C@H](O)CO,905.9185954800001,17,5,-25.710300000000032,False
1374,DB05667,CC(=O)N1CCN(CC1)C1=CC=C(OC[C@@H]2CO[C@](CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,530.148760736,7,0,4.2058000000000035,True
1375,DB05676,CCOC1=CC(=CC=C1OC)[C@@H](CS(C)(=O)=O)N1C(=O)C2=CC=CC(NC(C)=O)=C2C1=O,460.13042210799995,7,1,2.4342000000000006,True
1376,DB05812,[H][C@@]12CC=C(C3=CC=CN=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,349.240564612,2,1,5.398600000000005,True
1377,DB05990,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)[C@H](CC)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,420.32395988799993,3,3,5.114000000000005,True
1378,DB06016,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=C(Cl)C(Cl)=CC=C2)CC1,426.19531700399995,3,1,4.335500000000003,True
1379,DB06045,C[C@]1(CCCN1C(=O)CN)C(=O)N[C@@H](CCC(O)=O)C(O)=O,315.143035392,5,4,-1.2395999999999971,True
1380,DB06077,[H][C@]12CCN(CCCC(=O)C3=CC=C(F)C=C3)C[C@@]1([H])C1=CC=CC3=C1N2CCN3C,393.22164073600004,4,0,3.9165000000000028,True
1381,DB06083,CC(C)C1=C(O)C=C(\C=C\C2=CC=CC=C2)C=C1O,254.130679816,2,2,4.391600000000004,True
1382,DB06119,NC(=O)O[C@@H](CN1N=CN=N1)C1=C(Cl)C=CC=C1,267.05230223999996,6,1,1.1630999999999998,True
1383,DB06137,O=C(CC1=CC=C(C=N1)C1=CC=C(OCCN2CCOCC2)C=C1)NCC1=CC=CC=C1,431.2208917880001,5,1,3.318500000000002,True
1384,DB06144,FC1=CC=C(C=C1)N1C=C(C2CCN(CCN3CCNC3=O)CC2)C2=C1C=CC(Cl)=C2,440.17791735199995,3,1,4.627600000000004,True
1385,DB06145,[H][C@@]1(CC[C@@H]([C@@H](C)O1)N(C)C)O[C@H]1\C=C\C=C\C[C@@H](C)OC(=O)C[C@@H](O)[C@H](OC)[C@@H](O[C@]2([H])O[C@H](C)[C@@H](O[C@@]3([H])C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@@H]([C@H]2O)N(C)C)[C@@H](CC=O)C[C@H]1C,842.5140050480001,16,4,2.325100000000008,False
1386,DB06147,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,255.013618528,5,2,1.5261,True
1387,DB06148,CN1CCN2C(C1)C1=CC=CC=C1CC1=CC=CC=C21,264.16264864,2,0,3.0839000000000016,True
1388,DB06149,CCCCCCCCCC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1OC1=C2OC3=C(Cl)C=C(C=C3)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]5NC(=O)[C@@H](CC6=CC=C(OC1=CC4=C2)C(Cl)=C6)NC(=O)[C@H](N)C1=CC=C(O)C(OC2=CC(O)=CC5=C2)=C1)C1=CC=C(O)C(=C1)C1=C(C=C(O)C=C1OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)[C@H](NC3=O)C(O)=O,1877.5565819239987,33,24,1.1636000000000146,False
1389,DB06150,COC1=NC(OC)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1,310.073575928,7,2,0.8767999999999996,True
1390,DB06151,CC(=O)N[C@@H](CS)C(O)=O,163.030314148,3,3,-0.4945,True
1391,DB06152,CC(CCC1=CC=CC=C1)NC(C)C(O)C1=CC=C(O)C=C1,299.18852904000005,3,3,3.4250000000000016,True
1392,DB06153,CN1CCC(CC1)=C1C2=C(CCC3=CC=CC=C13)SC=C2,295.139470672,2,0,4.374200000000004,True
1393,DB06154,[O-][N+](=O)OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,316.01387169599997,12,0,-1.1939999999999997,True
1394,DB06155,CC1=C(N(N=C1C(=O)NN1CCCCC1)C1=C(Cl)C=C(Cl)C=C1)C1=CC=C(Cl)C=C1,462.078094332,4,1,5.938620000000004,True
1395,DB06174,[H][C@@]1(OC(=O)C2=C1C=CC(OC)=C2OC)[C@]1([H])N(C)CCC2=CC3=C(OCO3)C(OC)=C12,413.1474520759999,8,0,2.881800000000001,True
1396,DB06176,C\C=C1/NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@@H](NC1=O)C(C)C,540.207626872,8,4,1.4296000000000009,True
1397,DB06193,NCCNC1=CC=C(NCCN)C2=C1C(=O)C1=C(C=NC=C1)C2=O,325.153874848,7,4,0.5982000000000002,True
1398,DB06201,NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1,238.066617316,4,1,0.7035000000000001,True
1399,DB06202,[H][C@@]1(CCC2=CC(O)=CC=C2[C@@]1([H])C1=CC=C(OCCN2CCCC2)C=C1)C1=CC=CC=C1,413.23547923200005,3,1,5.728700000000005,True
1400,DB06203,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,339.16952491200004,7,1,0.3944800000000006,True
1401,DB06204,CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1,221.177964356,2,1,3.0835000000000017,True
1402,DB06206,O[C@@H]1[C@@H](O)[C@@H]2O[C@H]3O[C@H](CSCCC(O)=O)[C@@H](O[C@H]4O[C@H](CSCCC(O)=O)[C@@H](O[C@H]5O[C@H](CSCCC(O)=O)[C@@H](O[C@H]6O[C@H](CSCCC(O)=O)[C@@H](O[C@H]7O[C@H](CSCCC(O)=O)[C@@H](O[C@H]8O[C@H](CSCCC(O)=O)[C@@H](O[C@H]9O[C@H](CSCCC(O)=O)[C@@H](O[C@H]1O[C@@H]2CSCCC(O)=O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,2000.408873343998,48,24,-7.681600000000015,False
1403,DB06207,C[C@H](CC1=CC2=C(N(CCCO)CC2)C(=C1)C(N)=O)NCCOC1=CC=CC=C1OCC(F)(F)F,495.2344911639999,6,3,3.0711000000000013,True
1404,DB06209,CC(=O)OC1=CC2=C(CCN(C2)C(C(=O)C2CC2)C2=CC=CC=C2F)S1,373.11479271999997,5,0,3.8910000000000036,True
1405,DB06210,CC1=NN(C(=O)\C1=N/NC1=CC=CC(C2=CC=CC(=C2)C(O)=O)=C1O)C1=CC=C(C)C(C)=C1,442.16410518399994,6,3,4.564840000000003,True
1406,DB06211,[H][C@]12[C@@H](C)C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,420.11372648799994,7,5,-1.6030999999999962,True
1407,DB06212,CC1=CC=CC=C1C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCC[C@@H](O)C2=C1C=CC(Cl)=C2,448.15537034,3,2,5.683140000000005,True
1408,DB06213,CNC(=O)C1=CN(N=C1)C1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(N)=N1,390.14001567599996,12,5,-2.434699999999998,True
1409,DB06215,[O--].[O--].[O--].[O--].[Fe++].[Fe+3].[Fe+3],231.78447097999995,0,0,-0.4827,True
1410,DB06216,CN1CC2C(C1)C1=C(OC3=CC=C(Cl)C=C23)C=CC=C1,285.092041812,2,0,4.258500000000003,True
1411,DB06217,COC1=C(OC)C=C(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)C=C1,349.225308472,5,1,2.6407000000000007,True
1412,DB06218,COC[C@@H](NC(C)=O)C(=O)NCC1=CC=CC=C1,250.131742436,3,2,0.4539000000000007,True
1413,DB06228,[H][C@]1(CNC(=O)C2=CC=C(Cl)S2)CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O,435.06556935599997,6,1,2.5199000000000007,True
1414,DB06230,OC1=CC=C2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](OC1=C24)C(=C)CC[C@@]35O,339.18344366,4,2,2.5125000000000015,True
1415,DB06234,CC(C)NC1=NC2=CC(Cl)=C(Cl)C=C2N1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,375.07526144799994,7,4,1.7748999999999993,True
1416,DB06237,COC1=C(Cl)C=C(CNC2=C(C=NC(=N2)N2CCC[C@H]2CO)C(=O)NCC2=NC=CC=N2)C=C1,483.178565372,9,3,2.4318,True
1417,DB06243,NCCCC(N)(C(F)F)C(O)=O,182.086684064,3,3,-0.22749999999999987,True
1418,DB06249,COC1=CC=C(C=C1)C1=C(OC2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2,475.18172940799997,6,1,6.939500000000006,True
1419,DB06261,[H]N([H])CC(=O)CCC(=O)OCCCCCC,215.152143532,4,1,1.4178999999999993,True
1420,DB06262,N[C@@H]([C@H](O)C1=CC(O)=C(O)C=C1)C(O)=O,213.063722452,5,5,-0.45690000000000014,True
1421,DB06267,CCCOC1=C(C=C(C=C1)S(=O)(=O)NCCC1CCCN1C)C1=NC(=O)C2=C(N1)C(CCC)=NN2C,516.2518746320001,8,2,2.8275000000000015,True
1422,DB06268,CC1=NOC(NS(=O)(=O)C2=C(SC=C2)C(=O)CC2=CC3=C(OCO3)C=C2C)=C1Cl,454.00600588,8,1,3.9612400000000028,True
1423,DB06274,C[C@H]1CN(C[C@H](CC2=CC=CC=C2)C(=O)NCC(O)=O)CC[C@@]1(C)C1=CC(O)=CC=C1,424.236207504,4,3,3.051400000000001,True
1424,DB06282,OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1,388.15537034000005,4,1,3.148200000000002,True
1425,DB06287,OCC(C)(CO)C(=O)O[C@@H]1CC[C@@H](C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@@H](OC)C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)C[C@H]1OC,1029.6024857040002,16,4,5.722400000000008,False
1426,DB06288,CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC,369.17222734399996,6,2,1.2851000000000006,True
1427,DB06290,[H][C@]12C[C@]1(NC(=O)[C@]1([H])C[C@H](C[C@@]1([H])C(=O)N(C)CCCC\C=C/2)OC1=CC(=NC2=C1C=CC(OC)=C2C)C1=NC(=CS1)C(C)C)C(=O)NS(=O)(=O)C1CC1,749.2916908440001,10,2,5.254120000000005,False
1428,DB06292,CCOC1=CC=C(CC2=C(Cl)C=CC(=C2)[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1,408.1339661999999,6,4,1.8443999999999987,True
1429,DB06335,[H][C@@]12C[C@]1([H])N([C@@H](C2)C#N)C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,315.19467704,4,2,1.157979999999999,True
1430,DB06374,CCNCCC1=CC=C(CN(CC)C2=C(C=CC(OC)=C2)[C@@H]2CCC3=CC(O)=CC=C3C2)C=C1,458.2933284559999,4,2,5.851800000000007,True
1431,DB06401,CC1=C(N(CC2=CC=C(OCCN3CCCCCC3)C=C2)C2=C1C=C(O)C=C2)C1=CC=C(O)C=C1,470.2569429479999,5,2,6.331020000000008,True
1432,DB06402,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2OC2=C3OC4=CC=C(C=C4Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]4C(C=C2OC2=C(Cl)C=C(C=C2)[C@@H](O)[C@@H]2NC(=O)[C@H](NC4=O)C4=CC(=C(O)C=C4)C4=C(O)C(CNCP(O)(O)=O)=C(O)C=C4[C@H](NC2=O)C(O)=O)=C3)O[C@@H](C)[C@H]1O,1753.6374291219986,28,23,2.6922000000000152,False
1433,DB06403,COC([C@H](OC1=NC(C)=CC(C)=N1)C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1,378.157957184,5,1,3.515640000000002,True
1434,DB06410,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)[C@H](C)\C=C\[C@H](C)C(C)C,412.334130648,2,2,6.6118000000000094,True
1435,DB06412,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)\C(C[C@]12C)=C/O,332.23514488399996,3,2,4.401000000000003,True
1436,DB06413,NC(=O)C[S@@](=O)C(C1=CC=CC=C1)C1=CC=CC=C1,273.08234972,2,1,2.01,True
1437,DB06414,CC1=CC(=CC(C)=C1OC1=C(Br)C(N)=NC(NC2=CC=C(C=C2)C#N)=N1)C#N,434.0490712000001,7,2,4.717400000000003,True
1438,DB06441,CSCCNC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)C(Cl)(Cl)P(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC(SCCC(F)(F)F)=N1,774.9483131499999,15,7,2.850500000000002,False
1439,DB06448,NC(=O)N1CCC(CC(=O)N2CCC(CC2)[C@H]2C3=C(CCC4=C2C(Br)=CC(Cl)=C4)C=C(Br)C=N3)CC1,636.0502281119999,3,1,5.909900000000006,False
1440,DB06480,COCCCN1CCC(CC1)NC(=O)C1=C2OCCC2=C(N)C(Cl)=C1,367.16626937200004,5,2,2.0878000000000005,True
1441,DB06589,CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1,437.163393976,8,2,3.1390400000000005,True
1442,DB06590,[H][C@]12SCC(SC3=NC(=CS3)C3=CC=[N+](C)C=C3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OCC)\C1=NSC(NP(O)(O)=O)=N1)C([O-])=O,684.010280262,14,4,-0.11500000000000066,False
1443,DB06594,COC1=CC2=C(CCNC(C)=O)C=CC=C2C=C1,243.125928784,2,1,2.527000000000001,True
1444,DB06595,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O)N(C)C(=O)C1=CC=CC=C1,570.22670544,6,1,5.906800000000007,False
1445,DB06603,CC1=C(CCNCC2=CC=C(\C=C\C(=O)NO)C=C2)C2=CC=CC=C2N1,349.17902697600005,3,4,3.3272200000000014,True
1446,DB06605,COC1=CC=C(C=C1)N1N=C(C(N)=O)C2=C1C(=O)N(CC2)C1=CC=C(C=C1)N1CCCCC1=O,459.19065428,6,1,2.699600000000001,True
1447,DB06608,COC1=CC(C)=C2C(OC3=CC=CC(=C3)C(F)(F)F)=C(OC)C=C(NC(C)CCCN)C2=N1,463.20827641600005,6,2,5.910820000000005,True
1448,DB06614,[H][C@@]1([C@@H](NC(C)=O)C(CC)CC)[C@H](O)[C@H](C[C@H]1NC(N)=N)C(O)=O,328.21105537599993,4,6,-0.13942999999999772,True
1449,DB06616,COC1=CC(NC2=C(C=NC3=CC(OCCCN4CCN(C)CC4)=C(OC)C=C23)C#N)=C(Cl)C=C1Cl,529.164745148,8,1,5.190380000000005,False
1450,DB06626,CNC(=O)C1=C(SC2=CC=C3C(NN=C3\C=C\C3=CC=CC=N3)=C2)C=CC=C1,386.120132196,4,2,4.639100000000003,True
1451,DB06636,[H]C(C)(OC(=O)N(C)C1=C(COC(=O)CNC)C=CC=N1)[N+]1=CN(C[C@](O)(C2=C(F)C=CC(F)=C2)[C@@]([H])(C)C2=NC(=CS2)C2=CC=C(C=C2)C#N)N=C1,717.2413700800901,12,2,4.584580000000004,False
1452,DB06637,NC1=CC=NC=C1,94.053098192,2,1,0.6638000000000001,True
1453,DB06654,C[C@H](NCC1=CC=C(OCC2=CC(F)=CC=C2)C=C1)C(N)=O,302.143056068,3,2,2.3681,True
1454,DB06663,NCCCC[C@@H]1NC(=O)[C@@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@@H](NC(=O)[C@@H]2C[C@H](CN2C(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=C(OCC3=CC=CC=C3)C=C2)NC1=O)OC(=O)NCCN)C1=CC=CC=C1,1046.501423692,11,9,3.3685000000000116,False
1455,DB06684,NC(=O)C1=CC2=CC(=CC=C2O1)N1CCN(CCCCC2=CNC3=C2C=C(C=C3)C#N)CC1,441.21647510400004,5,2,4.029580000000003,True
1456,DB06689,NCCO.CCCCCCCC\C=C/CCCCCCCC(O)=O,343.30864417199996,3,3,5.045900000000004,True
1457,DB06690,[N-]=[N+]=O,44.00106262,1,0,-0.1584,True
1458,DB06691,COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1,285.184112356,4,0,2.658400000000001,True
1459,DB06694,CC1=CC(=CC(C)=C1CC1=NCCN1)C(C)(C)C,244.19394876799998,2,1,3.1451400000000023,True
1460,DB06695,CCCCCCOC(=O)\N=C(\N)C1=CC=C(NCC2=NC3=C(C=CC(=C3)C(=O)N(CCC(=O)OCC)C3=NC=CC=C3)N2C)C=C1,627.316917412,9,2,5.602600000000005,False
1461,DB06697,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@H](OC)[C@@H]2C)O4,298.178023932,5,0,2.8408000000000015,True
1462,DB06698,CNCCC1=CC=CC=N1,136.100048384,2,1,0.8434999999999999,True
1463,DB06699,CC(C)C[C@H](NC(=O)[C@@H](CC1=CC=C(NC(N)=O)C=C1)NC(=O)[C@H](CC1=CC=C(NC(=O)[C@@H]2CC(=O)NC(=O)N2)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC=C2C=CC=CC2=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,1630.7487968959992,18,17,1.5146999999999973,False
1464,DB06700,CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1,263.18852904,3,2,2.7326000000000006,True
1465,DB06701,[H][C@@](C(=O)OC)(C1=CC=CC=C1)[C@@]1([H])CCCCN1,233.141578848,3,1,2.0853,True
1466,DB06702,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(OC(=O)C(C)C)C=CC(CO)=C1)C(C)C,411.277344044,4,1,5.381100000000006,True
1467,DB06703,OC[C@H](O)[C@H](CO)[N+]12CC[N+]3(CC([O-])=O)CC[N+]4(CC([O-])=O)CC[N+](CC([O-])=O)(CC1)[Gd-]234,605.1332074719999,9,3,-7.911800000000016,True
1468,DB06704,NC(N)=NCC1=CC(I)=CC=C1,274.99194531999996,1,2,1.0646000000000004,True
1469,DB06705,[Na+].[Na+].[Na+].[Gd+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)C[C@H](COP([O-])(=O)OC1CCC(CC1)(C1=CC=CC=C1)C1=CC=CC=C1)N(CC([O-])=O)CC([O-])=O,958.102551266,17,0,-14.546999999999972,False
1470,DB06706,CNC(C)CCC=C(C)C,141.151749608,1,1,2.3407,True
1471,DB06707,C[C@H](N)[C@H](O)C1=CC(O)=C(O)C=C1,183.089543276,4,4,0.4784,True
1472,DB06708,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,527.154947684,2,1,9.151699999999998,False
1473,DB06709,CC(C[N+](C)(C)C)OC(C)=O,160.13320523609,2,0,0.6442000000000001,True
1474,DB06710,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,302.2245802,2,1,4.269300000000004,True
1475,DB06711,C(C1=NCCN1)C1=CC=CC2=CC=CC=C12,210.115698448,2,1,2.3840000000000003,True
1476,DB06712,COC(=O)C1=C(NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C)C#N,385.127385328,8,1,2.4578800000000003,True
1477,DB06713,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(C=C3CC[C@@]21[H])=NO,327.21982916800005,3,2,4.1437000000000035,True
1478,DB06714,CNC(C)CC1CCCCC1,155.167399672,1,1,2.564700000000001,True
1479,DB06715,[K+].[I-],165.86817968,0,0,-5.992,True
1480,DB06716,CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O,288.112660402,3,2,3.379000000000003,True
1481,DB06717,C[C@@H](O[C@H]1OCCN(CC2=NC(=O)N(N2)P(O)(O)=O)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,614.116518594,7,3,4.366300000000004,True
1482,DB06718,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC3=NNC=C3C[C@]12C,328.25146364399995,2,2,4.118100000000003,True
1483,DB06723,[OH-].[OH-].[OH-].[Al+3],77.98975758600001,3,0,-0.9111999999999998,True
1484,DB06724,[Ca++].[O-]C([O-])=O,99.94733484000001,3,0,-2.8278000000000003,True
1485,DB06725,CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=C(Cl)S2)S1(=O)=O,370.98012548,6,2,2.2958999999999996,True
1486,DB06729,NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=NN1C1=CC=CC=C1,314.08374668799996,5,2,2.2553,True
1487,DB06736,OC(=O)COC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,353.02216325600006,4,2,3.907300000000002,True
1488,DB06742,NC1=C(Br)C=C(Br)C=C1CN[C@H]1CC[C@H](O)CC1,375.97858739599997,3,3,3.1869000000000014,True
1489,DB06751,CCOC1=C(OCC)C=C(\C=C2/NCCC3=CC(OCC)=C(OCC)C=C23)C=C1,397.225308472,5,1,4.925200000000005,True
1490,DB06753,OP(O)(=O)OCC(Cl)(Cl)Cl,227.89127827800002,2,2,1.4658999999999998,True
1491,DB06755,C\C(\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C,536.438201792,0,0,12.605799999999977,False
1492,DB06756,C[N+](C)(C)CC([O-])=O,117.078978592,2,0,-1.5574999999999992,True
1493,DB06757,[Mn++],54.93694794018,0,0,-0.0025,True
1494,DB06762,CC(N\C(NC#N)=N\C1=CC=NC=C1)C(C)(C)C,245.16404560799998,3,2,2.1639800000000005,True
1495,DB06764,C1CN=C(N1)C1CCCC2=CC=CC=C12,200.131348512,2,1,2.1082,True
1496,DB06766,CN1CCC(CC1)=C1C2=NC=C(C=O)N2CCC2=CC=CC=C12,307.168462292,4,0,2.7792000000000012,True
1497,DB06767,[NH4+].[Cl-],53.003226808,0,1,-2.6198,True
1498,DB06768,[NH4+].CC(O)C([O-])=O,107.058243148,3,2,-1.5067000000000004,True
1499,DB06769,CN1C(CCCC(O)=O)=NC2=CC(=CC=C12)N(CCCl)CCCl,357.10108227200004,4,1,3.2646000000000024,True
1500,DB06770,OCC1=CC=CC=C1,108.057514876,1,1,1.1789,True
1501,DB06771,N[C@@H]1CCCCN(C1)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1Cl)C(O)=O,393.12554743199996,5,2,3.144700000000001,True
1502,DB06772,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C4=CC=CC=C4)C(C)=C([C@@H](OC)C(=O)[C@]1(C)[C@H](C[C@H]1OC[C@@]21OC(C)=O)OC)C3(C)C,835.3779055040002,14,3,4.567800000000004,False
1503,DB06774,COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1,305.199093724,3,2,3.7896000000000027,True
1504,DB06775,NC(=O)N[C@@H](CCC(O)=O)C(O)=O,190.05897142,3,4,-1.0273000000000003,True
1505,DB06777,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,392.29265975999994,3,3,4.4779000000000035,True
1506,DB06778,[Cu++].[O-]S([O-])(=O)=O,158.88132698,4,0,-1.3405,True
1507,DB06780,[H][C@@]12CC[C@H](C(=O)COC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,372.23005950399994,4,0,4.266700000000004,True
1508,DB06781,[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,508.227259868,7,1,3.5195000000000025,True
1509,DB06782,OCC(S)CS,124.001656876,3,3,0.20690000000000003,True
